0.01,4073.9957
0.02,4082.424352
0.03,4090.792461
0.04,4099.099482
0.05,4107.345688
0.06,4115.530535
0.07,4123.654024
0.08,4131.715611
0.09,4139.715025
0.1,4147.65118
0.11,4155.525434
0.12,4163.336428
0.13,4171.083892
0.14,4178.767555
0.15,4186.387958
0.16,4193.943744
0.17,4201.434643
0.18,4208.861468
0.19,4216.223405
0.2,4223.519911
0.21,4230.750443
0.22,4237.915544
0.23,4245.014943
0.24,4252.047553
0.25,4259.013918
0.26,4265.913494
0.27,4272.74601
0.28,4279.510923
0.29,4286.208505
0.3,4292.838212
0.31,4299.400045
0.32,4305.893732
0.33,4312.318458
0.34,4318.674496
0.35,4324.961573
0.36,4331.179418
0.37,4337.328302
0.38,4343.40714
0.39,4349.415932
0.4,4355.354948
0.41,4361.223918
0.42,4367.022028
0.43,4372.749276
0.44,4378.405663
0.45,4383.991189
0.46,4389.504769
0.47,4394.947216
0.48,4400.317716
0.49,4405.615997
0.5,4410.842603
0.51,4415.99672
0.52,4421.078617
0.53,4426.087754
0.54,4431.023585
0.55,4435.886656
0.56,4440.675879
0.57,4445.392612
0.58,4450.035226
0.59,4454.603993
0.6,4459.099183
0.61,4463.519712
0.62,4467.866394
0.63,4472.138413
0.64,4476.336042
0.65,4480.458738
0.66,4484.506772
0.67,4488.4796
0.68,4492.377496
0.69,4496.199915
0.7,4499.946857
0.71,4503.61778
0.72,4507.21377
0.73,4510.733469
0.74,4514.177148
0.75,4517.544808
0.76,4520.835634
0.77,4524.050984
0.78,4527.189771
0.79,4530.251453
0.8,4533.236572
0.81,4536.144858
0.82,4538.97631
0.83,4541.730384
0.84,4544.408168
0.85,4547.00776
0.86,4549.530519
0.87,4551.975358
0.88,4554.343362
0.89,4556.633447
0.9,4558.846155
0.91,4560.980128
0.92,4563.036997
0.93,4565.016216
0.94,4566.916702
0.95,4568.740082
0.96,4570.484184
0.97,4572.150638
0.98,4573.739444
0.99,4575.248429
1,4576.680309
1.01,4578.033455
1.02,4579.307866
1.03,4580.504086
1.04,4581.621571
1.05,4582.660322
1.06,4583.620882
1.07,4584.502164
1.08,4585.304711
1.09,4586.029068
1.1,4586.674147
1.11,4587.240492
1.12,4587.728102
1.13,4588.136435
1.14,4588.467119
1.15,4588.717983
1.16,4588.890113
1.17,4588.983508
1.18,4588.997626
1.19,4588.933009
1.2,4588.789659
1.21,4588.567573
1.22,4588.266211
1.23,4587.886114
1.24,4587.427282
1.25,4586.889173
1.26,4586.272873
1.27,4585.577295
1.28,4584.803526
1.29,4583.95048
1.3,4583.018699
1.31,4582.008727
1.32,4580.919477
1.33,4579.752036
1.34,4578.505861
1.35,4577.181494
1.36,4575.77785
1.37,4574.296558
1.38,4572.737074
1.39,4571.098312
1.4,4569.381903
1.41,4567.587844
1.42,4565.714509
1.43,4563.763525
1.44,4561.734893
1.45,4559.628069
1.46,4557.44414
1.47,4555.181476
1.48,4552.841436
1.49,4550.424019
1.5,4547.928953
1.51,4545.35651
1.52,4542.706419
1.53,4539.979766
1.54,4537.175464
1.55,4534.294328
1.56,4531.33663
1.57,4528.301555
1.58,4525.189918
1.59,4522.001718
1.6,4518.737227
1.61,4515.396445
1.62,4511.979373
1.63,4508.485738
1.64,4504.916626
1.65,4501.271495
1.66,4497.550617
1.67,4493.754533
1.68,4489.882702
1.69,4485.935394
1.7,4481.912881
1.71,4477.815977
1.72,4473.643598
1.73,4469.396827
1.74,4465.075667
1.75,4460.680116
1.76,4456.209903
1.77,4451.665842
1.78,4447.048206
1.79,4442.356179
1.8,4437.590848
1.81,4432.752213
1.82,4427.840544
1.83,4422.855571
1.84,4417.797837
1.85,4412.667341
1.86,4407.464898
1.87,4402.189694
1.88,4396.842
1.89,4391.423173
1.9,4385.932128
1.91,4380.369679
1.92,4374.735554
1.93,4369.031112
1.94,4363.255266
1.95,4357.408558
1.96,4351.492076
1.97,4345.504733
1.98,4339.447343
1.99,4333.32045
2,4327.124053
2.01,4320.857882
2.02,4314.522478
2.03,4308.118657
2.04,4301.645604
2.05,4295.104677
2.06,4288.494789
2.07,4281.817841
2.08,4275.072476
