Mach,Deployment Level,CD
19.57,0,0.377952365
19.58,0,0.37794609
19.59,0,0.377939812
19.6,0,0.377933552
19.61,0,0.377927288
19.62,0,0.377921051
19.63,0,0.377914802
19.64,0,0.37790857
19.65,0,0.377902345
19.66,0,0.377896127
19.67,0,0.377889917
19.68,0,0.377883713
19.69,0,0.377877527
19.7,0,0.377871336
19.71,0,0.377865155
19.72,0,0.377858989
19.73,0,0.377852821
19.74,0,0.377846669
19.75,0,0.377840515
19.76,0,0.377834378
19.77,0,0.377828238
19.78,0,0.377822115
19.79,0,0.377815998
19.8,0,0.377809889
19.81,0,0.377803787
19.82,0,0.377797682
19.83,0,0.377791603
19.84,0,0.37778552
19.85,0,0.377779446
19.86,0,0.377773378
19.87,0,0.377767317
19.88,0,0.377761263
19.89,0,0.377755216
19.9,0,0.377749186
19.91,0,0.377743152
19.92,0,0.377737135
19.93,0,0.377731126
19.94,0,0.377725112
19.95,0,0.377719116
19.96,0,0.377713117
19.97,0,0.377707134
19.98,0,0.377701158
19.99,0,0.377695187
20,0,0.377689224
20.01,0,0.377683269
20.02,0,0.37767731
20.03,0,0.377671377
20.04,0,0.377665441
20.05,0,0.377659512
20.06,0,0.377653589
20.07,0,0.377647673
20.08,0,0.377641774
20.09,0,0.377635872
20.1,0,0.377629975
20.11,0,0.377624095
20.12,0,0.377618212
20.13,0,0.377612345
20.14,0,0.377606486
20.15,0,0.377600622
20.16,0,0.377594776
20.17,0,0.377588926
20.18,0,0.377583102
20.19,0,0.377577265
20.2,0,0.377571444
20.21,0,0.37756563
20.22,0,0.377559823
20.23,0,0.377554022
20.24,0,0.377548227
20.25,0,0.377542448
20.26,0,0.377536665
20.27,0,0.377530889
20.28,0,0.37752512
20.29,0,0.377519368
20.3,0,0.377513611
20.31,0,0.377507861
20.32,0,0.377502128
20.33,0,0.377496391
20.34,0,0.37749067
20.35,0,0.377484955
20.36,0,0.377479237
20.37,0,0.377473535
20.38,0,0.377467829
20.39,0,0.37746215
20.4,0,0.377456455
20.41,0,0.377450779
20.42,0,0.377445108
20.43,0,0.377439443
20.44,0,0.377433785
20.45,0,0.377428133
20.46,0,0.377422498
20.47,0,0.377416858
20.48,0,0.377411225
20.49,0,0.377405598
20.5,0,0.377399987
20.51,0,0.377394372
20.52,0,0.377388764
20.53,0,0.37738317
20.54,0,0.377377573
20.55,0,0.377371993
20.56,0,0.377366418
20.57,0,0.377360841
20.58,0,0.377355278
20.59,0,0.377349713
20.6,0,0.377344163
20.61,0,0.377338619
20.62,0,0.377333081
20.63,0,0.37732755
20.64,0,0.377322024
20.65,0,0.377316504
20.66,0,0.377310991
20.67,0,0.377305481
20.68,0,0.37729998
20.69,0,0.377294484
20.7,0,0.377288994
20.71,0,0.377283521
20.72,0,0.377278043
20.73,0,0.377272571
20.74,0,0.377267115
20.75,0,0.377261655
20.76,0,0.3772562
20.77,0,0.377250762
20.78,0,0.37724533
20.79,0,0.377239893
20.8,0,0.377234472
20.81,0,0.377229056
20.82,0,0.377223637
20.83,0,0.377218234
20.84,0,0.377212837
20.85,0,0.377207445
20.86,0,0.377202049
20.87,0,0.37719667
20.88,0,0.377191296
20.89,0,0.377185927
20.9,0,0.377180565
20.91,0,0.377175218
20.92,0,0.377169867
20.93,0,0.377164522
20.94,0,0.377159182
20.95,0,0.377153847
20.96,0,0.377148519
20.97,0,0.377143206
20.98,0,0.377137889
20.99,0,0.377132588
21,0,0.377127283
21.01,0,0.377121983
21.02,0,0.377116699
21.03,0,0.377111411
21.04,0,0.377106138
21.05,0,0.377100871
21.06,0,0.377095609
21.07,0,0.377090343
21.08,0,0.377085093
21.09,0,0.377079847
21.1,0,0.377074597
21.11,0,0.377069374
21.12,0,0.377064136
21.13,0,0.377058913
21.14,0,0.377053696
21.15,0,0.377048485
21.16,0,0.377043279
21.17,0,0.377038079
21.18,0,0.377032894
21.19,0,0.377027705
21.2,0,0.377022521
21.21,0,0.377017342
21.22,0,0.377012179
21.23,0,0.377007012
21.24,0,0.377001849
21.25,0,0.376996702
21.26,0,0.376991551
21.27,0,0.376986415
21.28,0,0.376981275
21.29,0,0.37697615
21.3,0,0.376971021
21.31,0,0.376965907
21.32,0,0.376960798
21.33,0,0.376955695
21.34,0,0.376950587
21.35,0,0.376945494
21.36,0,0.376940407
21.37,0,0.376935314
21.38,0,0.376930237
21.39,0,0.376925176
21.4,0,0.3769201
21.41,0,0.37691504
21.42,0,0.376909984
21.43,0,0.376904934
21.44,0,0.37689989
21.45,0,0.37689485
21.46,0,0.376889826
21.47,0,0.376884797
21.48,0,0.376879773
21.49,0,0.376874765
21.5,0,0.376869752
21.51,0,0.376864742
21.52,0,0.376859739
21.53,0,0.376854752
21.54,0,0.37684977
21.55,0,0.376844783
21.56,0,0.3768398
21.57,0,0.376834834
21.58,0,0.376829862
21.59,0,0.376824906
21.6,0,0.376819954
21.61,0,0.376815008
21.62,0,0.376810057
21.63,0,0.376805121
21.64,0,0.37680019
21.65,0,0.376795254
21.66,0,0.376790332
21.67,0,0.376785427
21.68,0,0.376780506
21.69,0,0.376775601
21.7,0,0.3767707
21.71,0,0.376765805
21.72,0,0.376760915
21.73,0,0.37675603
21.74,0,0.376751159
21.75,0,0.376746284
21.76,0,0.376741414
21.77,0,0.376736549
21.78,0,0.376731688
21.79,0,0.376726832
21.8,0,0.376721992
21.81,0,0.376717157
21.82,0,0.376712317
21.83,0,0.376707482
21.84,0,0.376702661
21.85,0,0.376697836
21.86,0,0.376693016
21.87,0,0.37668821
21.88,0,0.37668341
21.89,0,0.376678604
21.9,0,0.376673813
21.91,0,0.376669018
21.92,0,0.376664237
21.93,0,0.376659459
21.94,0,0.376654678
21.95,0,0.376649922
21.96,0,0.376645151
21.97,0,0.376640394
21.98,0,0.376635642
21.99,0,0.376630895
22,0,0.376626153
22.01,0,0.376621406
22.02,0,0.376616684
22.03,0,0.376611956
22.04,0,0.376607234
22.05,0,0.376602515
22.06,0,0.376597802
22.07,0,0.376593093
22.08,0,0.376588389
22.09,0,0.3765837
22.1,0,0.376579006
22.11,0,0.376574316
22.12,0,0.376569642
22.13,0,0.376564962
22.14,0,0.376560287
22.15,0,0.376555616
22.16,0,0.376550961
22.17,0,0.376546309
22.18,0,0.376541653
22.19,0,0.376537001
22.2,0,0.376532363
22.21,0,0.376527722
22.22,0,0.376523093
22.23,0,0.37651847
22.24,0,0.376513852
22.25,0,0.376509228
22.26,0,0.376504619
22.27,0,0.376500015
22.28,0,0.376495405
22.29,0,0.37649081
22.3,0,0.376486219
22.31,0,0.376481633
22.32,0,0.376477052
22.33,0,0.376472475
22.34,0,0.376467902
22.35,0,0.376463334
22.36,0,0.376458761
22.37,0,0.376454213
22.38,0,0.376449659
22.39,0,0.37644511
22.4,0,0.376440565
22.41,0,0.376436024
22.42,0,0.376431489
22.43,0,0.376426957
22.44,0,0.376422441
22.45,0,0.376417918
22.46,0,0.376413401
22.47,0,0.376408888
22.48,0,0.376404389
22.49,0,0.376399883
22.5,0,0.376395383
22.51,0,0.376390898
22.52,0,0.376386417
22.53,0,0.376381931
22.54,0,0.376377449
22.55,0,0.376372981
22.56,0,0.376368508
22.57,0,0.376364049
22.58,0,0.376359595
22.59,0,0.376355135
22.6,0,0.37635069
22.61,0,0.376346237
22.62,0,0.376341801
22.63,0,0.376337368
22.64,0,0.376332931
22.65,0,0.376328517
22.66,0,0.376324088
22.67,0,0.376319673
22.68,0,0.376315263
22.69,0,0.376310856
22.7,0,0.376306455
22.71,0,0.376302047
22.72,0,0.376297664
22.73,0,0.376293275
22.74,0,0.376288891
22.75,0,0.376284501
22.76,0,0.376280133
22.77,0,0.376275752
22.78,0,0.376271385
22.79,0,0.376267032
22.8,0,0.376262673
22.81,0,0.376258318
22.82,0,0.376253978
22.83,0,0.376249632
22.84,0,0.37624529
22.85,0,0.376240953
22.86,0,0.37623663
22.87,0,0.3762323
22.88,0,0.376227976
22.89,0,0.376223665
22.9,0,0.376219347
22.91,0,0.376215035
22.92,0,0.376210737
22.93,0,0.376206443
22.94,0,0.376202144
22.95,0,0.376197858
22.96,0,0.376193567
22.97,0,0.37618928
22.98,0,0.376185007
22.99,0,0.376180728
23,0,0.376176474
23.01,0,0.376172203
23.02,0,0.376167947
23.03,0,0.376163684
23.04,0,0.376159435
23.05,0,0.376155191
23.06,0,0.376150941
23.07,0,0.376146715
23.08,0,0.376142474
23.09,0,0.376138246
23.1,0,0.376134023
23.11,0,0.376129803
23.12,0,0.376125588
23.13,0,0.376121366
23.14,0,0.376117169
23.15,0,0.376112966
23.16,0,0.376108767
23.17,0,0.376104572
23.18,0,0.376100381
23.19,0,0.376096192
23.2,0,0.376092009
23.21,0,0.37608783
23.22,0,0.376083655
23.23,0,0.376079494
23.24,0,0.376075327
23.25,0,0.376071164
23.26,0,0.376067005
23.27,0,0.376062851
23.28,0,0.376058709
23.29,0,0.376054562
23.3,0,0.376050419
23.31,0,0.37604629
23.32,0,0.376042155
23.33,0,0.376038022
23.34,0,0.376033905
23.35,0,0.376029792
23.36,0,0.376025672
23.37,0,0.376021557
23.38,0,0.376017455
23.39,0,0.376013348
23.4,0,0.376009254
23.41,0,0.376005154
23.42,0,0.376001068
23.43,0,0.375996986
23.44,0,0.375992898
23.45,0,0.375988824
23.46,0,0.375984743
23.47,0,0.375980675
23.48,0,0.375976603
23.49,0,0.375972544
23.5,0,0.375968489
23.51,0,0.375964438
23.52,0,0.375960391
23.53,0,0.375956337
23.54,0,0.375952298
23.55,0,0.375948262
23.56,0,0.375944229
23.57,0,0.375940202
23.58,0,0.375936177
23.59,0,0.375932157
23.6,0,0.375928138
23.61,0,0.375924125
23.62,0,0.375920116
23.63,0,0.375916101
23.64,0,0.375912109
23.65,0,0.375908111
23.66,0,0.375904117
23.67,0,0.375900127
23.68,0,0.37589614
23.69,0,0.375892157
23.7,0,0.375888178
23.71,0,0.375884213
23.72,0,0.375880241
23.73,0,0.375876273
23.74,0,0.375872308
23.75,0,0.375868347
23.76,0,0.375864401
23.77,0,0.375860447
23.78,0,0.375856508
23.79,0,0.375852562
23.8,0,0.37584862
23.81,0,0.375844682
23.82,0,0.375840757
23.83,0,0.375836826
23.84,0,0.375832899
23.85,0,0.375828985
23.86,0,0.375825076
23.87,0,0.375821158
23.88,0,0.375817246
23.89,0,0.375813346
23.9,0,0.375809441
23.91,0,0.375805549
23.92,0,0.375801661
23.93,0,0.375797766
23.94,0,0.375793885
23.95,0,0.375789998
23.96,0,0.375786124
23.97,0,0.375782254
23.98,0,0.375778377
23.99,0,0.375774515
24,0,0.375770655
24.01,0,0.375766798
24.02,0,0.375762936
24.03,0,0.375759087
24.04,0,0.375755242
24.05,0,0.375751391
24.06,0,0.375747563
24.07,0,0.375743728
24.08,0,0.375739887
24.09,0,0.37573606
24.1,0,0.375732236
24.11,0,0.375728416
24.12,0,0.375724599
24.13,0,0.375720786
24.14,0,0.375716976
24.15,0,0.37571317
24.16,0,0.375709366
24.17,0,0.375705567
24.18,0,0.375701771
24.19,0,0.375697979
24.2,0,0.37569419
24.21,0,0.375690405
24.22,0,0.375686623
24.23,0,0.375682845
24.24,0,0.37567907
24.25,0,0.375675299
24.26,0,0.375671541
24.27,0,0.375667776
24.28,0,0.375664014
24.29,0,0.375660266
24.3,0,0.375656512
24.31,0,0.375652761
24.32,0,0.375649014
24.33,0,0.37564527
24.34,0,0.375641539
24.35,0,0.375637802
24.36,0,0.375634079
24.37,0,0.375630348
24.38,0,0.375626621
24.39,0,0.375622898
24.4,0,0.375619188
24.41,0,0.375615481
24.42,0,0.375611768
24.43,0,0.375608066
24.44,0,0.37560436
24.45,0,0.375600657
24.46,0,0.375596967
24.47,0,0.37559327
24.48,0,0.375589587
24.49,0,0.375585907
24.5,0,0.375582221
24.51,0,0.375578547
24.52,0,0.375574868
24.53,0,0.375571201
24.54,0,0.375567528
24.55,0,0.375563868
24.56,0,0.375560211
24.57,0,0.375556557
24.58,0,0.375552897
24.59,0,0.37554925
24.6,0,0.375545607
24.61,0,0.375541957
24.62,0,0.37553832
24.63,0,0.375534686
24.64,0,0.375531056
24.65,0,0.375527429
24.66,0,0.375523796
24.67,0,0.375520175
24.68,0,0.375516558
24.69,0,0.375512944
24.7,0,0.375509332
24.71,0,0.375505726
24.72,0,0.375502121
24.73,0,0.375498519
24.74,0,0.375494912
24.75,0,0.375491317
24.76,0,0.375487736
24.77,0,0.375484148
24.78,0,0.375480563
24.79,0,0.375476981
24.8,0,0.375473393
24.81,0,0.375469818
24.82,0,0.375466246
24.83,0,0.375462687
24.84,0,0.375459121
24.85,0,0.375455557
24.86,0,0.375451998
24.87,0,0.375448442
24.88,0,0.375444889
24.89,0,0.375441339
24.9,0,0.375437802
24.91,0,0.375434259
24.92,0,0.375430719
24.93,0,0.375427181
24.94,0,0.375423657
24.95,0,0.375420126
24.96,0,0.375416598
24.97,0,0.375413084
24.98,0,0.375409562
24.99,0,0.375406043
0.01,1,0.515940173
0.02,1,0.515946663
0.03,1,0.515957493
0.04,1,0.515972663
0.05,1,0.515992183
0.06,1,0.516016083
0.07,1,0.516044383
0.08,1,0.516077103
0.09,1,0.516114273
0.1,1,0.516155933
0.11,1,0.516202113
0.12,1,0.516252863
0.13,1,0.516308223
0.14,1,0.516368253
0.15,1,0.516433013
0.16,1,0.516502553
0.17,1,0.516576943
0.18,1,0.516656263
0.19,1,0.516740583
0.2,1,0.516829983
0.21,1,0.516924563
0.22,1,0.517024403
0.23,1,0.517129623
0.24,1,0.517240323
0.25,1,0.517356623
0.26,1,0.517716534
0.27,1,0.518082279
0.28,1,0.518454013
0.29,1,0.518831888
0.3,1,0.519216079
0.31,1,0.519606698
0.32,1,0.520003973
0.33,1,0.520408068
0.34,1,0.520819218
0.35,1,0.521237583
0.36,1,0.521663402
0.37,1,0.522096963
0.38,1,0.522538478
0.39,1,0.522988223
0.4,1,0.523446487
0.41,1,0.523913598
0.42,1,0.524389853
0.43,1,0.524875602
0.44,1,0.525371263
0.45,1,0.525877177
0.46,1,0.526393802
0.47,1,0.526921587
0.48,1,0.527461012
0.49,1,0.528012597
0.5,1,0.528576912
0.51,1,0.529154562
0.52,1,0.529746167
0.53,1,0.530352432
0.54,1,0.530974107
0.55,1,0.531612018
0.56,1,0.532266987
0.57,1,0.532940021
0.58,1,0.533632122
0.59,1,0.534344397
0.6,1,0.535078062
0.61,1,0.536264905
0.62,1,0.537460464
0.63,1,0.538681757
0.64,1,0.539930556
0.65,1,0.541208729
0.66,1,0.542518428
0.67,1,0.543861967
0.68,1,0.545241931
0.69,1,0.54666123
0.7,1,0.548123043
0.71,1,0.548570722
0.72,1,0.548953259
0.73,1,0.549335808
0.74,1,0.549718377
0.75,1,0.550100926
0.76,1,0.550483479
0.77,1,0.550866028
0.78,1,0.551248598
0.79,1,0.551631157
0.8,1,0.552013684
0.81,1,0.554983873
0.82,1,0.557954056
0.83,1,0.560924245
0.84,1,0.563894444
0.85,1,0.566864627
0.86,1,0.569834826
0.87,1,0.572804999
0.88,1,0.575775188
0.89,1,0.578745372
0.9,1,0.581715571
0.91,1,0.585671237
0.92,1,0.597538234
0.93,1,0.615653965
0.94,1,0.63408493
0.95,1,0.652515895
0.96,1,0.67094686
0.97,1,0.689377825
0.98,1,0.707808789
0.99,1,0.726239754
1,1,0.744670719
1.01,1,0.763101684
1.02,1,0.781532649
1.03,1,0.799963614
1.04,1,0.818394579
1.05,1,0.836825544
1.06,1,0.838193729
1.07,1,0.839797954
1.08,1,0.841620843
1.09,1,0.843649934
1.1,1,0.845875837
1.11,1,0.848291234
1.12,1,0.850890258
1.13,1,0.853668152
1.14,1,0.856620964
1.15,1,0.859745432
1.16,1,0.862518251
1.17,1,0.865440706
1.18,1,0.868530012
1.19,1,0.871412663
1.2,1,0.873490887
1.21,1,0.875743632
1.22,1,0.87816982
1.23,1,0.880768562
1.24,1,0.883539089
1.25,1,0.886480779
1.26,1,0.889593115
1.27,1,0.892875733
1.28,1,0.896328319
1.29,1,0.893518763
1.3,1,0.890156405
1.31,1,0.886881905
1.32,1,0.883689097
1.33,1,0.880572432
1.34,1,0.877526893
1.35,1,0.874547994
1.36,1,0.871631641
1.37,1,0.868774101
1.38,1,0.865972007
1.39,1,0.863222301
1.4,1,0.860522093
1.41,1,0.857868842
1.42,1,0.855260144
1.43,1,0.852693818
1.44,1,0.850167819
1.45,1,0.847680307
1.46,1,0.84522953
1.47,1,0.842813882
1.48,1,0.840431904
1.49,1,0.838082204
1.5,1,0.835763491
1.51,1,0.833474545
1.52,1,0.831214316
1.53,1,0.82898172
1.54,1,0.826775775
1.55,1,0.824595612
1.56,1,0.822440358
1.57,1,0.820309245
1.58,1,0.818201492
1.59,1,0.816116413
1.6,1,0.814053383
1.61,1,0.812011759
1.62,1,0.809990956
1.63,1,0.807990469
1.64,1,0.806009785
1.65,1,0.804048391
1.66,1,0.802105868
1.67,1,0.80018179
1.68,1,0.79827577
1.69,1,0.796387389
1.7,1,0.794516349
1.71,1,0.792662275
1.72,1,0.790824868
1.73,1,0.789003831
1.74,1,0.787198896
1.75,1,0.785409795
1.76,1,0.783636271
1.77,1,0.78187808
1.78,1,0.78013504
1.79,1,0.778406889
1.8,1,0.776693462
1.81,1,0.775062749
1.82,1,0.773424863
1.83,1,0.771793538
1.84,1,0.770168626
1.85,1,0.768549985
1.86,1,0.766937434
1.87,1,0.765330872
1.88,1,0.763730158
1.89,1,0.762135181
1.9,1,0.760545814
1.91,1,0.758961939
1.92,1,0.757383466
1.93,1,0.755810299
1.94,1,0.754242326
1.95,1,0.75267947
1.96,1,0.751121645
1.97,1,0.749568754
1.98,1,0.748020738
1.99,1,0.746477502
2,1,0.744939
2.01,1,0.743677788
2.02,1,0.742412942
2.03,1,0.741153263
2.04,1,0.739898707
2.05,1,0.73864921
2.06,1,0.737404756
2.07,1,0.736165314
2.08,1,0.734930837
2.09,1,0.733701277
2.1,1,0.732476613
2.11,1,0.731256818
2.12,1,0.730041847
2.13,1,0.72883169
2.14,1,0.727626297
2.15,1,0.726425641
2.16,1,0.725229712
2.17,1,0.724038453
2.18,1,0.722851872
2.19,1,0.721669916
2.2,1,0.720492561
2.21,1,0.7193198
2.22,1,0.718151576
2.23,1,0.71698789
2.24,1,0.715828712
2.25,1,0.714674014
2.26,1,0.713523763
2.27,1,0.712377948
2.28,1,0.711236532
2.29,1,0.710099502
2.3,1,0.708966817
2.31,1,0.707838449
2.32,1,0.70671441
2.33,1,0.705594625
2.34,1,0.704479089
2.35,1,0.703367772
2.36,1,0.702260665
2.37,1,0.701157715
2.38,1,0.700058907
2.39,1,0.698964215
2.4,1,0.697873607
2.41,1,0.696787059
2.42,1,0.695704446
2.43,1,0.694624836
2.44,1,0.693548045
2.45,1,0.692474087
2.46,1,0.691402973
2.47,1,0.690334712
2.48,1,0.689269314
2.49,1,0.688206766
2.5,1,0.687147087
2.51,1,0.686090275
2.52,1,0.685036327
2.53,1,0.683985242
2.54,1,0.682937026
2.55,1,0.681891671
2.56,1,0.680849156
2.57,1,0.67980948
2.58,1,0.678772648
2.59,1,0.677738633
2.6,1,0.676707427
2.61,1,0.675679026
2.62,1,0.674653394
2.63,1,0.673630537
2.64,1,0.672610426
2.65,1,0.671593049
2.66,1,0.670578383
2.67,1,0.669566409
2.68,1,0.668557103
2.69,1,0.66755044
2.7,1,0.666546405
2.71,1,0.665544958
2.72,1,0.664546096
2.73,1,0.663549766
2.74,1,0.662555956
2.75,1,0.661564627
2.76,1,0.660575756
2.77,1,0.659589326
2.78,1,0.65860527
2.79,1,0.657623586
2.8,1,0.656644221
2.81,1,0.655667142
2.82,1,0.654692332
2.83,1,0.653719733
2.84,1,0.652749325
2.85,1,0.651781055
2.86,1,0.650814895
2.87,1,0.649850805
2.88,1,0.648888731
2.89,1,0.647928649
2.9,1,0.646970505
2.91,1,0.646014286
2.92,1,0.645059904
2.93,1,0.644107342
2.94,1,0.643156554
2.95,1,0.642207487
2.96,1,0.641260098
2.97,1,0.640314345
2.98,1,0.639370184
2.99,1,0.638427568
3,1,0.637486433
3.01,1,0.636647528
3.02,1,0.635897364
3.03,1,0.63514879
3.04,1,0.634401818
3.05,1,0.633656452
3.06,1,0.632912709
3.07,1,0.632170589
3.08,1,0.631430097
3.09,1,0.630691255
3.1,1,0.629954064
3.11,1,0.629218527
3.12,1,0.628484674
3.13,1,0.627752493
3.14,1,0.627021997
3.15,1,0.626293181
3.16,1,0.625566059
3.17,1,0.62484065
3.18,1,0.62411695
3.19,1,0.623394973
3.2,1,0.622674707
3.21,1,0.621956177
3.22,1,0.621239369
3.23,1,0.620524305
3.24,1,0.619810973
3.25,1,0.619099398
3.26,1,0.618389566
3.27,1,0.617681497
3.28,1,0.616975178
3.29,1,0.61627063
3.3,1,0.615567838
3.31,1,0.614866814
3.32,1,0.614167556
3.33,1,0.613470074
3.34,1,0.612774369
3.35,1,0.61208046
3.36,1,0.61138831
3.37,1,0.610697944
3.38,1,0.610009358
3.39,1,0.609322569
3.4,1,0.608637555
3.41,1,0.607954337
3.42,1,0.607272905
3.43,1,0.606593255
3.44,1,0.605915401
3.45,1,0.605239333
3.46,1,0.60456506
3.47,1,0.60389257
3.48,1,0.603221869
3.49,1,0.602552967
3.5,1,0.60188585
3.51,1,0.60122052
3.52,1,0.600556968
3.53,1,0.599895214
3.54,1,0.599235244
3.55,1,0.598577056
3.56,1,0.597920655
3.57,1,0.597266032
3.58,1,0.596613187
3.59,1,0.595962121
3.6,1,0.595312836
3.61,1,0.594665326
3.62,1,0.594019581
3.63,1,0.593375615
3.64,1,0.592733409
3.65,1,0.592092966
3.66,1,0.59145429
3.67,1,0.590817371
3.68,1,0.590182208
3.69,1,0.589548807
3.7,1,0.588917152
3.71,1,0.588287241
3.72,1,0.587659079
3.73,1,0.58703264
3.74,1,0.586407959
3.75,1,0.58578501
3.76,1,0.58516378
3.77,1,0.584544284
3.78,1,0.583926507
3.79,1,0.583310453
3.8,1,0.582696105
3.81,1,0.582083473
3.82,1,0.581472543
3.83,1,0.580863321
3.84,1,0.580255791
3.85,1,0.57964996
3.86,1,0.579045812
3.87,1,0.578443339
3.88,1,0.577842549
3.89,1,0.577243438
3.9,1,0.576645994
3.91,1,0.576050212
3.92,1,0.575456091
3.93,1,0.57486363
3.94,1,0.574272806
3.95,1,0.57368363
3.96,1,0.573096084
3.97,1,0.572510182
3.98,1,0.571925903
3.99,1,0.571343251
4,1,0.570762207
4.01,1,0.57018608
4.02,1,0.569611555
4.03,1,0.569038616
4.04,1,0.568467251
4.05,1,0.56789748
4.06,1,0.567329272
4.07,1,0.566762625
4.08,1,0.566197538
4.09,1,0.565634012
4.1,1,0.565072026
4.11,1,0.564511587
4.12,1,0.563952677
4.13,1,0.563395296
4.14,1,0.562839447
4.15,1,0.562285107
4.16,1,0.561732281
4.17,1,0.561180961
4.18,1,0.560631136
4.19,1,0.5600828
4.2,1,0.559535949
4.21,1,0.558990577
4.22,1,0.558446679
4.23,1,0.557904238
4.24,1,0.557363259
4.25,1,0.556823736
4.26,1,0.55628566
4.27,1,0.555749016
4.28,1,0.55521381
4.29,1,0.554680027
4.3,1,0.554147655
4.31,1,0.55361669
4.32,1,0.55308714
4.33,1,0.552558983
4.34,1,0.552032217
4.35,1,0.551506844
4.36,1,0.550982834
4.37,1,0.550460187
4.38,1,0.549938911
4.39,1,0.549418993
4.4,1,0.548900424
4.41,1,0.548383192
4.42,1,0.547867293
4.43,1,0.547352724
4.44,1,0.54683947
4.45,1,0.546327531
4.46,1,0.545816883
4.47,1,0.545307549
4.48,1,0.544799502
4.49,1,0.544292735
4.5,1,0.543787249
4.51,1,0.543283019
4.52,1,0.542780058
4.53,1,0.542278347
4.54,1,0.541777885
4.55,1,0.54127866
4.56,1,0.540780656
4.57,1,0.540283894
4.58,1,0.539788331
4.59,1,0.539293989
4.6,1,0.538800841
4.61,1,0.538308887
4.62,1,0.537818122
4.63,1,0.537328529
4.64,1,0.536840111
4.65,1,0.53635286
4.66,1,0.535866759
4.67,1,0.535381802
4.68,1,0.534897989
4.69,1,0.534415318
4.7,1,0.533933757
4.71,1,0.533453329
4.72,1,0.532974
4.73,1,0.532495769
4.74,1,0.532018642
4.75,1,0.5315426
4.76,1,0.531067623
4.77,1,0.530593729
4.78,1,0.530120909
4.79,1,0.529649135
4.8,1,0.529178407
4.81,1,0.528708711
4.82,1,0.528240058
4.83,1,0.527772435
4.84,1,0.527305817
4.85,1,0.526840213
4.86,1,0.526375612
4.87,1,0.525911997
4.88,1,0.525449385
4.89,1,0.52498773
4.9,1,0.524527051
4.91,1,0.524067342
4.92,1,0.523608588
4.93,1,0.523150778
4.94,1,0.522693903
4.95,1,0.522237967
4.96,1,0.521782949
4.97,1,0.521328841
4.98,1,0.52087565
4.99,1,0.520423353
5,1,0.519971959
5.01,1,0.519610876
5.02,1,0.519185332
5.03,1,0.5187611
5.04,1,0.518338161
5.05,1,0.517916528
5.06,1,0.517496155
5.07,1,0.51707707
5.08,1,0.51665923
5.09,1,0.516242636
5.1,1,0.515827276
5.11,1,0.51541314
5.12,1,0.515000209
5.13,1,0.514588489
5.14,1,0.514177962
5.15,1,0.513768603
5.16,1,0.513360416
5.17,1,0.512953389
5.18,1,0.5125475
5.19,1,0.51214275
5.2,1,0.511739125
5.21,1,0.511336619
5.22,1,0.51093521
5.23,1,0.510534885
5.24,1,0.510135648
5.25,1,0.509737475
5.26,1,0.509340376
5.27,1,0.508944314
5.28,1,0.508549294
5.29,1,0.508155297
5.3,1,0.507762324
5.31,1,0.507370352
5.32,1,0.506979387
5.33,1,0.5065894
5.34,1,0.506200377
5.35,1,0.505812337
5.36,1,0.505425238
5.37,1,0.50503909
5.38,1,0.504653875
5.39,1,0.50426958
5.4,1,0.503886208
5.41,1,0.503503726
5.42,1,0.503122136
5.43,1,0.502741427
5.44,1,0.502361601
5.45,1,0.501982626
5.46,1,0.501604511
5.47,1,0.501227238
5.48,1,0.500850789
5.49,1,0.50047517
5.5,1,0.500100352
5.51,1,0.499726349
5.52,1,0.499353128
5.53,1,0.49898069
5.54,1,0.498609024
5.55,1,0.498238111
5.56,1,0.497867963
5.57,1,0.497498537
5.58,1,0.497129868
5.59,1,0.4967619
5.6,1,0.496394652
5.61,1,0.496028116
5.62,1,0.495662256
5.63,1,0.495297083
5.64,1,0.494932586
5.65,1,0.494568757
5.66,1,0.494205576
5.67,1,0.493843032
5.68,1,0.493481139
5.69,1,0.493119866
5.7,1,0.4927592
5.71,1,0.492399148
5.72,1,0.492039687
5.73,1,0.491680805
5.74,1,0.491322509
5.75,1,0.490964783
5.76,1,0.490607616
5.77,1,0.490250989
5.78,1,0.489894911
5.79,1,0.489539358
5.8,1,0.489184322
5.81,1,0.488829806
5.82,1,0.488475788
5.83,1,0.488122249
5.84,1,0.487769212
5.85,1,0.487416643
5.86,1,0.487064541
5.87,1,0.48671288
5.88,1,0.486361683
5.89,1,0.486010912
5.9,1,0.485660576
5.91,1,0.485310659
5.92,1,0.484961138
5.93,1,0.484612039
5.94,1,0.484263309
5.95,1,0.48391498
5.96,1,0.483567005
5.97,1,0.483219413
5.98,1,0.482872174
5.99,1,0.482525263
6,1,0.482178708
6.01,1,0.481850661
6.02,1,0.481543943
6.03,1,0.481238
6.04,1,0.480932827
6.05,1,0.480628434
6.06,1,0.480324785
6.07,1,0.480021907
6.08,1,0.47971978
6.09,1,0.479418419
6.1,1,0.4791178
6.11,1,0.478817942
6.12,1,0.478518819
6.13,1,0.47822043
6.14,1,0.477922792
6.15,1,0.477625892
6.16,1,0.477329717
6.17,1,0.477034264
6.18,1,0.476739559
6.19,1,0.476445558
6.2,1,0.476152282
6.21,1,0.475859726
6.22,1,0.475567877
6.23,1,0.475276742
6.24,1,0.474986319
